year,month,date,permno,stock_exret,xgb
2017,4,2017-04-28,59045,0.0002086523,0.009554824
2017,4,2017-04-28,59248,0.0013806844,0.0055176835
2017,4,2017-04-28,59328,0.0017179603,0.017665943
2017,4,2017-04-28,59459,0.0087915446,-0.00049655326
2017,4,2017-04-28,59619,0.031546441,0.006565993
2017,4,2017-04-28,60206,-0.007258756,-0.0009200033
2017,4,2017-04-28,60580,0.0388851921,-0.00023567583
2017,4,2017-04-28,60599,0.0885963227,0.005783491
2017,4,2017-04-28,60628,-0.02842722,0.005732354
2017,4,2017-04-28,60871,-0.07066474,0.01114588
2017,4,2017-04-28,60943,0.0436176705,-0.009864391
2017,4,2017-04-28,60986,0.0115840268,-0.012710807
2017,4,2017-04-28,61241,-0.086410648,0.01608143
2017,4,2017-04-28,61313,0.0161959204,0.0044655665
2017,4,2017-04-28,61399,0.0362351696,0.004127194
2017,4,2017-04-28,61516,0.094413207,0.01528517
2017,4,2017-04-28,61567,-0.049812543,0.0038360474
2017,4,2017-04-28,61743,-0.004102529,-0.0022076396
2017,4,2017-04-28,61815,-0.059032275,0.012499709
2017,4,2017-04-28,62092,0.0758671547,0.0050964793
2017,4,2017-04-28,62148,0.0916589881,0.0033587292
2017,4,2017-04-28,62498,0.128773355,0.015290111
2017,4,2017-04-28,63773,0.0353354896,0.018858578
2017,4,2017-04-28,64186,0.0669448013,0.006525062
2017,4,2017-04-28,64282,0.1207314889,0.0037802048
2017,4,2017-04-28,65307,-0.039932991,0.004587258
2017,4,2017-04-28,65402,0.0554030734,0.007260817
2017,4,2017-04-28,65541,0.0017012228,0.007327755
2017,4,2017-04-28,65875,-0.046910259,0.0047630505
2017,4,2017-04-28,66093,-0.034916322,0.0031190705
2017,4,2017-04-28,66181,0.0626342679,0.008256635
2017,4,2017-04-28,66376,-0.023757367,0.013538761
2017,4,2017-04-28,66384,0.0787439207,0.0007786909
2017,4,2017-04-28,67847,0.0119196606,0.028738946
2017,4,2017-04-28,69796,0.0641016225,0.002222537
2017,4,2017-04-28,70033,-0.061491712,0.008404502
2017,4,2017-04-28,70228,-0.001607697,0.013539245
2017,4,2017-04-28,70332,-0.080822571,0.010283178
2017,4,2017-04-28,70578,0.0294186222,0.009838219
2017,4,2017-04-28,71176,-0.012026773,-0.0024696654
2017,4,2017-04-28,73139,0.035352652,0.0069135567
2017,4,2017-04-28,75034,-0.008022581,0.010351099
2017,4,2017-04-28,75100,-0.038800119,0.00647108
2017,4,2017-04-28,75182,0.0169224228,-0.01689656
2017,4,2017-04-28,75241,-0.071594833,0.0027399678
2017,4,2017-04-28,75470,-0.002845123,0.0010635434
2017,4,2017-04-28,75489,0.1135250787,0.07258092
2017,4,2017-04-28,75591,0.1198079894,0.0107321255
2017,4,2017-04-28,75603,0.0598064746,0.0034450865
2017,4,2017-04-28,75607,0.0304647601,0.0020186654
2017,4,2017-04-28,75654,0.0160574681,0.015407449
2017,4,2017-04-28,75694,0.0529185953,0.03343411
2017,4,2017-04-28,75825,-0.050551287,-0.002921274
2017,4,2017-04-28,75828,0.0587046827,0.009815014
2017,4,2017-04-28,76076,0.016068061,0.02003789
2017,4,2017-04-28,76081,2.01608e-05,-0.010433254
2017,4,2017-04-28,76082,-0.028521751,-0.014671487
2017,4,2017-04-28,76095,0.0606046366,0.00636082
2017,4,2017-04-28,76201,0.0896710391,0.010361277
2017,4,2017-04-28,76226,-0.040869131,0.012273237
2017,4,2017-04-28,76230,0.1063416759,0.017253216
2017,4,2017-04-28,76282,-0.007357435,0.015631994
2017,4,2017-04-28,76477,0.0097040814,-0.0082815895
2017,4,2017-04-28,76605,-0.043180293,0.0019284352
2017,4,2017-04-28,76614,0.0020289166,0.010347897
2017,4,2017-04-28,76639,0.0715165074,0.013929312
2017,4,2017-04-28,76644,-0.340340323,0.008185524
2017,4,2017-04-28,76661,0.1982561584,0.01696919
2017,4,2017-04-28,76695,0.193527558,-0.006283357
2017,4,2017-04-28,76709,0.0843586485,0.014875866
2017,4,2017-04-28,76712,0.0218613698,0.028225798
2017,4,2017-04-28,76744,0.081347325,0.012523173
2017,4,2017-04-28,76795,0.0325958553,0.015414966
2017,4,2017-04-28,76841,-0.008582883,0.0044441936
2017,4,2017-04-28,77157,0.0701575364,0.019512096
2017,4,2017-04-28,77178,-0.063283368,0.018842977
2017,4,2017-04-28,77274,0.0087756907,0.114753865
2017,4,2017-04-28,77281,0.2279656763,0.01829472
2017,4,2017-04-28,77300,0.0338719795,-0.0031624548
2017,4,2017-04-28,77338,0.0603261488,0.0050564883
2017,4,2017-04-28,77357,0.0212662528,0.012614032
2017,4,2017-04-28,77418,0.0154655884,0.009640134
2017,4,2017-04-28,77462,-0.014670043,0.009094632
2017,4,2017-04-28,77496,0.0225946336,-0.00022367202
2017,4,2017-04-28,77520,0.0628100942,0.015290934
2017,4,2017-04-28,77605,0.060215653,0.012626663
2017,4,2017-04-28,77606,-0.020093131,0.029300213
2017,4,2017-04-28,77610,0.0372468057,0.02007797
2017,4,2017-04-28,77661,-0.013108885,0.00967046
2017,4,2017-04-28,77668,-0.069837025,0.011665264
2017,4,2017-04-28,77702,0.0281008213,0.003014727
2017,4,2017-04-28,77730,0.0408223654,0.0007287152
2017,4,2017-04-28,77768,0.0532943095,-0.0037749587
2017,4,2017-04-28,78034,-0.011112379,-0.0081722
2017,4,2017-04-28,78840,0.1255173768,0.02805842
2017,4,2017-04-28,78877,-0.114978081,0.032036785
2017,4,2017-04-28,78975,0.0819209079,0.010248551
2017,4,2017-04-28,78987,0.0238968964,0.013662678
2017,4,2017-04-28,79094,0.0029578277,0.0131271435
2017,4,2017-04-28,79103,-0.080880976,0.004412132
2017,4,2017-04-28,79133,0.0424926664,0.0077461237
2017,4,2017-04-28,79244,-0.047669812,0.014763377
2017,4,2017-04-28,79265,0.0119035496,0.013032246
2017,4,2017-04-28,79545,0.0112252413,0.010333642
2017,4,2017-04-28,79678,0.0474342043,0.015174845
2017,4,2017-04-28,79698,0.0559866997,0.004591538
2017,4,2017-04-28,79785,0.0015742128,0.007842768
2017,4,2017-04-28,79881,-0.037537082,0.033637397
2017,4,2017-04-28,79906,-0.07074762,-0.031465206
2017,4,2017-04-28,79915,-0.062542832,0.0045134393
2017,4,2017-04-28,80080,-0.013495087,0.0052228896
2017,4,2017-04-28,80128,-0.020757195,0.008949394
2017,4,2017-04-28,80167,-0.006145136,0.009416622
2017,4,2017-04-28,80191,0.030454225,0.011483613
2017,4,2017-04-28,80204,0.0083889003,-0.012129092
2017,4,2017-04-28,80286,-0.102863363,0.0028923154
2017,4,2017-04-28,80320,-0.002599162,0.013446987
2017,4,2017-04-28,80415,-0.011515011,-0.008413664
2017,4,2017-04-28,80864,-0.015496214,0.007164292
2017,4,2017-04-28,80924,-0.039335008,0.01008193
2017,4,2017-04-28,81061,-0.067746743,0.006942362
2017,4,2017-04-28,81481,0.0544324192,0.004757928
2017,4,2017-04-28,81501,0.0716744001,0.009901056
2017,4,2017-04-28,81540,-0.073381319,0.0019873907
2017,4,2017-04-28,81655,0.0243596184,0.006076822
2017,4,2017-04-28,81677,0.0750128115,0.016392581
2017,4,2017-04-28,81678,0.0244827094,-0.017029494
2017,4,2017-04-28,81696,0.0144629982,-0.0047437996
2017,4,2017-04-28,81736,-0.055800865,0.012597962
2017,4,2017-04-28,81774,-0.046158659,0.02489676
2017,4,2017-04-28,81912,0.0318565751,0.012932127
2017,4,2017-04-28,82307,0.0148008811,-0.0006501032
2017,4,2017-04-28,82515,0.0019302432,0.013654409
2017,4,2017-04-28,82581,0.0220333981,-0.015377504
2017,4,2017-04-28,82598,-0.043749704,0.020115789
2017,4,2017-04-28,82642,0.0272155135,0.00818618
2017,4,2017-04-28,82651,0.0863786499,0.005416773
2017,4,2017-04-28,82686,-0.029879984,0.015864413
2017,4,2017-04-28,82694,0.0450916934,0.0042338087
2017,4,2017-04-28,82759,0.0330066393,0.016161242
2017,4,2017-04-28,82777,-0.12486749,-0.012187331
2017,4,2017-04-28,82800,-0.014988729,0.017295789
2017,4,2017-04-28,83011,0.0147928066,0.0101124
2017,4,2017-04-28,83111,0.0534426021,-0.0020695608
2017,4,2017-04-28,83462,0.1444297816,0.00984803
2017,4,2017-04-28,83534,0.2327564145,0.01901009
2017,4,2017-04-28,83862,-0.010244917,0.010616955
2017,4,2017-04-28,83906,0.0290572076,0.0044687735
2017,4,2017-04-28,84032,-0.128212622,0.013738085
2017,4,2017-04-28,84042,0.0187266107,0.009614849
2017,4,2017-04-28,84262,0.0392008397,-0.022985823
2017,4,2017-04-28,84348,0.0027904902,-0.005478249
2017,4,2017-04-28,84372,-0.097478992,0.008778785
2017,4,2017-04-28,84373,0.0786322887,0.010640439
2017,4,2017-04-28,84381,0.0100323959,0.008771724
2017,4,2017-04-28,84403,-0.004180801,0.015922759
2017,4,2017-04-28,84519,-0.030148485,0.019445512
2017,4,2017-04-28,84563,0.0207263875,-0.0032483693
2017,4,2017-04-28,84588,0.0295156847,0.016616652
2017,4,2017-04-28,84606,-0.034410125,0.009649742
2017,4,2017-04-28,84656,-0.020742516,0.0056973854
2017,4,2017-04-28,84723,-0.041117768,0.025463145
2017,4,2017-04-28,84761,0.0599015179,0.022374894
2017,4,2017-04-28,84769,0.0155179771,0.0060536843
2017,4,2017-04-28,84788,0.0428708727,0.011000531
2017,4,2017-04-28,85035,-0.008230437,0.010783017
2017,4,2017-04-28,85072,-0.011526727,0.012507476
2017,4,2017-04-28,85257,0.0571922856,0.006732038
2017,4,2017-04-28,85269,-0.025843193,0.007651454
2017,4,2017-04-28,85348,0.0331462967,0.010161986
2017,4,2017-04-28,85459,-0.059886775,0.004847062
2017,4,2017-04-28,85621,0.0715594227,0.008989766
2017,4,2017-04-28,85631,0.0411329168,0.0091520045
2017,4,2017-04-28,85645,0.027649128,-0.0038161865
2017,4,2017-04-28,85663,-0.123570762,0.00738367
2017,4,2017-04-28,85792,-0.045501399,-0.0112686
2017,4,2017-04-28,85863,-0.036755337,0.014478542
2017,4,2017-04-28,85908,-0.000356518,-0.010311711
2017,4,2017-04-28,85914,0.0536200377,0.017046142
2017,4,2017-04-28,85926,0.0095963423,-0.0044195084
2017,4,2017-04-28,86021,0.0387038934,0.0053605014
2017,4,2017-04-28,86228,0.0023657904,0.008991368
2017,4,2017-04-28,86580,-0.043004337,0.011772802
2017,4,2017-04-28,86778,0.1376818205,0.017458457
2017,4,2017-04-28,86799,-0.095851629,0.03411755
2017,4,2017-04-28,86876,-0.124152078,0.014892187
2017,4,2017-04-28,86881,0.0067115511,0.005822529
2017,4,2017-04-28,86946,0.0229846007,-0.01048071
2017,4,2017-04-28,86949,-0.080645746,0.010581604
2017,4,2017-04-28,86964,-0.094769492,0.00018544681
2017,4,2017-04-28,86979,0.0799886743,0.019858949
2017,4,2017-04-28,87006,-0.072002492,0.0049438225
2017,4,2017-04-28,87034,-0.011916638,0.0076888055
2017,4,2017-04-28,87055,0.0581200841,0.007394681
2017,4,2017-04-28,87056,0.0913204337,0.0060578417
2017,4,2017-04-28,87137,-0.053951568,0.03262823
2017,4,2017-04-28,87184,0.0177659179,0.0032702046
2017,4,2017-04-28,87432,0.0407332192,0.015062328
2017,4,2017-04-28,87445,0.0656869571,0.019642353
2017,4,2017-04-28,87541,0.077648827,0.01001177
2017,4,2017-04-28,87657,0.1653339351,0.0058535486
2017,4,2017-04-28,87659,-0.023059496,0.0093943775
2017,4,2017-04-28,87812,-0.033130883,0.020764744
2017,4,2017-04-28,88031,-0.017610616,0.008615261
2017,4,2017-04-28,88182,-0.085070661,0.0074077426
2017,4,2017-04-28,88281,-0.003279322,0.014815268
2017,4,2017-04-28,88319,0.0505464534,0.014755219
2017,4,2017-04-28,88352,0.0900449986,0.0037497217
2017,4,2017-04-28,88446,0.0828333433,0.011465257
2017,4,2017-04-28,88504,0.0449350412,0.012374824
2017,4,2017-04-28,88597,0.1496906365,0.036637206
2017,4,2017-04-28,88661,-0.047439325,0.0109186135
2017,4,2017-04-28,88668,0.0343940268,0.0051817335
2017,4,2017-04-28,88853,-0.025205421,0.012581661
2017,4,2017-04-28,88860,0.1730680997,0.016572211
2017,4,2017-04-28,88873,0.0128862402,0.011644354
2017,4,2017-04-28,88924,0.0098040067,0.017007846
2017,4,2017-04-28,88949,0.0860415558,0.009608729
2017,4,2017-04-28,89002,0.0020301401,0.0059553823
2017,4,2017-04-28,89003,0.0568976338,0.013873015
2017,4,2017-04-28,89006,0.0447645496,0.021960178
2017,4,2017-04-28,89014,0.0708255703,-0.006355359
2017,4,2017-04-28,89070,-0.020645763,0.0039922143
2017,4,2017-04-28,89213,0.000265024,-0.005536359
2017,4,2017-04-28,89216,-0.136627427,-0.03951924
2017,4,2017-04-28,89217,-0.041778802,-0.0017812336
2017,4,2017-04-28,89230,0.2371037985,0.0064418083
2017,4,2017-04-28,89353,0.0586945313,0.0038381652
2017,4,2017-04-28,89393,0.0292002867,0.0077111144
2017,4,2017-04-28,89508,-0.012658075,0.010390645
2017,4,2017-04-28,89509,-0.024016592,-0.0057650823
2017,4,2017-04-28,89525,0.0462544161,0.0044961516
2017,4,2017-04-28,89533,0.0727920468,0.011020739
2017,4,2017-04-28,89540,0.0383409235,0.009154794
2017,4,2017-04-28,89810,0.0546670603,0.010414602
2017,4,2017-04-28,89866,0.0668043802,0.0025636149
2017,4,2017-04-28,89876,0.0244442961,-0.0037292307
2017,4,2017-04-28,89900,-0.029622762,0.021478184
2017,4,2017-04-28,89901,-0.123121551,0.033758894
2017,4,2017-04-28,90249,0.052324907,0.0023656832
2017,4,2017-04-28,90312,-0.058032217,0.007371747
2017,4,2017-04-28,90319,0.089993083,0.008495608
2017,4,2017-04-28,90386,-0.077607608,0.024634216
2017,4,2017-04-28,90427,0.0522734645,0.008153402
2017,4,2017-04-28,90441,-0.057616348,0.015481915
2017,4,2017-04-28,90442,-0.060915357,0.0072591663
2017,4,2017-04-28,90505,0.033142929,0.0055565992
2017,4,2017-04-28,90520,-0.026654675,0.0098719
2017,4,2017-04-28,90550,0.0056056991,0.017808504
2017,4,2017-04-28,90558,0.0088724346,0.007301476
2017,4,2017-04-28,90664,-0.080400905,0.00779905
2017,4,2017-04-28,90756,0.0111635533,0.0034883535
2017,4,2017-04-28,90805,-0.011156564,0.016542302
2017,4,2017-04-28,90829,-0.089426762,0.043721125
2017,4,2017-04-28,90880,-0.014611616,0.009161146
2017,4,2017-04-28,90979,0.0859509121,0.03114232
2017,4,2017-04-28,91041,0.0584397103,0.014168844
2017,4,2017-04-28,91063,-0.087587035,0.015846672
2017,4,2017-04-28,91068,0.0644802759,-0.0042528156
2017,4,2017-04-28,91103,-0.006587207,0.0020835293
2017,4,2017-04-28,91152,0.1201849217,0.00973225
2017,4,2017-04-28,91277,0.0574420477,0.015509354
2017,4,2017-04-28,91392,0.1302390779,0.00392224
2017,4,2017-04-28,91416,0.0500779982,-0.008607448
2017,4,2017-04-28,91531,-0.008973203,0.007903287
2017,4,2017-04-28,91547,0.0292223404,0.012337154
2017,4,2017-04-28,91556,-0.013707875,0.0019957917
2017,4,2017-04-28,91594,-0.013621518,0.00497663
2017,4,2017-04-28,91611,0.0899058591,0.110781915
2017,4,2017-04-28,91668,0.0460617478,0.009170388
2017,4,2017-04-28,91849,0.0287863213,0.01493123
2017,4,2017-04-28,91915,-0.026210406,-0.07625916
2017,4,2017-04-28,91926,-0.011814197,-0.00421606
2017,4,2017-04-28,91937,0.0409924994,0.0058224467
2017,4,2017-04-28,91983,-0.066770329,0.0021244981
2017,4,2017-04-28,92188,0.0118488726,0.009588082
2017,4,2017-04-28,92203,0.0020062864,0.03321213
2017,4,2017-04-28,92220,0.1011512513,0.005581485
2017,4,2017-04-28,92221,0.0819703351,0.017792147
2017,4,2017-04-28,92239,-0.013590173,0.002390441
2017,4,2017-04-28,92293,-0.062839347,0.028816748
2017,4,2017-04-28,92322,-0.013787552,-0.0020878362
2017,4,2017-04-28,92530,-0.07742311,0.0763608
2017,4,2017-04-28,92602,-0.018746282,-0.013557796
2017,4,2017-04-28,92618,-0.064531832,-0.0028526569
2017,4,2017-04-28,92648,0.0303202486,0.013609422
2017,4,2017-04-28,92778,-0.012156656,0.02185129
2017,4,2017-04-28,93096,0.0459648716,0.018345913
2017,4,2017-04-28,93101,0.007128209,-0.0047395425
2017,4,2017-04-28,93132,0.0164491936,0.013425261
2017,4,2017-04-28,93179,0.1530214484,0.0021174704
2017,4,2017-04-28,93423,0.0519457693,-0.0002213344
2017,4,2017-04-28,93436,0.1280304427,0.00967532
2017,5,2017-05-31,10104,0.0089640635,0.008360876
2017,5,2017-05-31,10107,0.0252544739,0.012145828
2017,5,2017-05-31,10145,0.0185780254,0.0027815169
2017,5,2017-05-31,10182,0.01320031,0.0025456655
2017,5,2017-05-31,10220,-0.009955292,0.0053970953
2017,5,2017-05-31,10302,-0.002027584,0.016223077
2017,5,2017-05-31,10516,-0.084752967,0.01295361
2017,5,2017-05-31,10693,-0.034075474,0.009193812
2017,5,2017-05-31,10874,-0.023948046,-0.0073702065
2017,5,2017-05-31,10909,0.0086663858,-0.0047388943
2017,5,2017-05-31,11308,0.0531659228,0.010729262
2017,5,2017-05-31,11403,0.0783069608,0.015891986
2017,5,2017-05-31,11533,-0.021414823,0.011427995
2017,5,2017-05-31,11552,-0.078310591,-0.00043671858
2017,5,2017-05-31,11600,0.0038275583,-0.017590798
2017,5,2017-05-31,11618,-0.03439593,0.01117911
2017,5,2017-05-31,11703,-0.006242656,-0.02291825
2017,5,2017-05-31,11809,0.0045626093,0.0137237515
2017,5,2017-05-31,11850,-0.00525403,0.008383364
2017,5,2017-05-31,11891,0.0322883193,0.0045130663
2017,5,2017-05-31,11896,0.0895471674,0.019107105
2017,5,2017-05-31,11955,0.0011862722,0.010560144
2017,5,2017-05-31,12052,0.0482157645,-0.0021126932
2017,5,2017-05-31,12060,-0.056136412,0.0042216755
2017,5,2017-05-31,12062,-0.008805451,0.009772385
2017,5,2017-05-31,12369,-0.02109651,0.0122906715
2017,5,2017-05-31,12373,0.0404202518,0.0051712464
2017,5,2017-05-31,12490,-0.039030274,0.018699965
2017,5,2017-05-31,12570,-0.098392611,0.02695385
2017,5,2017-05-31,12623,-0.022900771,-0.0069034537
2017,5,2017-05-31,12650,0.0563556691,0.0022570537
2017,5,2017-05-31,12872,0.0280612157,0.032993473
2017,5,2017-05-31,12981,-0.007816868,-0.005346083
2017,5,2017-05-31,13035,0.0171008286,0.017728435
2017,5,2017-05-31,13188,-0.046329969,-0.025154885
2017,5,2017-05-31,13284,0.0043121231,0.00016564783
2017,5,2017-05-31,13356,-0.035165073,0.014946148
2017,5,2017-05-31,13604,0.1592000377,0.0046696267
2017,5,2017-05-31,13610,-0.081210044,-0.0041961623
2017,5,2017-05-31,13641,-0.071513404,0.0141336145
2017,5,2017-05-31,13721,0.0006131361,0.026774153
2017,5,2017-05-31,13788,0.1093625379,0.015864147
2017,5,2017-05-31,13856,0.0381977064,0.010848261
2017,5,2017-05-31,13901,0.0503891845,0.0037214914
2017,5,2017-05-31,13928,-0.062278171,0.033254977
2017,5,2017-05-31,13936,0.0484695648,0.005476249
2017,5,2017-05-31,13949,0.0205541746,0.030523691
2017,5,2017-05-31,13963,0.0512867783,0.036163907
2017,5,2017-05-31,14008,-0.043032044,0.0075677116
2017,5,2017-05-31,14182,-0.011416819,0.018994719
2017,5,2017-05-31,14329,0.0224831839,0.010544502
2017,5,2017-05-31,14338,0.1291269762,0.07549955
2017,5,2017-05-31,14541,-0.020656173,0.008710933
2017,5,2017-05-31,14542,0.0644138631,-0.005729596
2017,5,2017-05-31,14593,0.0672036958,0.01402716
2017,5,2017-05-31,14702,0.1316334558,0.014408705
2017,5,2017-05-31,14714,0.0548282852,0.022349313
2017,5,2017-05-31,14763,0.2128562135,0.017733883
2017,5,2017-05-31,14795,-0.03852743,-0.031636517
2017,5,2017-05-31,15069,-0.121649054,0.04240677
2017,5,2017-05-31,15202,0.0326561582,-0.004175772
2017,5,2017-05-31,15456,-0.232433428,-0.053776346
2017,5,2017-05-31,15579,0.0412034531,0.011531908
2017,5,2017-05-31,16432,-0.111281713,-0.054030053
2017,5,2017-05-31,16600,0.0704536018,0.0036837538
2017,5,2017-05-31,16678,0.0078317392,0.005646297
2017,5,2017-05-31,17005,-0.068649498,-0.00708386
2017,5,2017-05-31,17144,-0.013988918,0.011340658
2017,5,2017-05-31,17478,0.0666926083,0.01161026
2017,5,2017-05-31,17726,0.0288170361,0.008486728
2017,5,2017-05-31,17750,-0.000754176,-0.0014918353
2017,5,2017-05-31,17778,0.0020636533,0.03351291
2017,5,2017-05-31,17830,0.0241920081,0.008168515
2017,5,2017-05-31,18091,-0.037300197,0.009143054
2017,5,2017-05-31,18163,0.0081025594,0.007256037
2017,5,2017-05-31,18542,0.0303993941,0.013493356
2017,5,2017-05-31,18649,0.0295302429,0.014897175
2017,5,2017-05-31,18729,0.0593666797,0.001141143
2017,5,2017-05-31,19166,0.0286229857,0.013131399
2017,5,2017-05-31,19350,0.0966134992,0.011520907
2017,5,2017-05-31,19393,-0.038066522,0.0036447425
2017,5,2017-05-31,19502,-0.060052325,-0.005550445
2017,5,2017-05-31,19561,0.0222318069,0.012674413
2017,5,2017-05-31,19828,0.1011639264,0.01959605
2017,5,2017-05-31,19880,-0.040237599,0.018146679
2017,5,2017-05-31,20204,-0.025628178,0.0039948598
2017,5,2017-05-31,20415,-0.039985587,0.001864715
2017,5,2017-05-31,20482,0.0456878197,0.020669632
2017,5,2017-05-31,20512,0.0426203263,0.032847658
2017,5,2017-05-31,20626,-0.013975799,-0.01526178
2017,5,2017-05-31,21020,0.1375980479,0.012154912
2017,5,2017-05-31,21186,0.0229249586,0.0033667465
2017,5,2017-05-31,21207,0.0094562004,0.041829877
2017,5,2017-05-31,21371,0.0228192684,0.0044496725
2017,5,2017-05-31,21573,-0.012226832,0.00096923765
2017,5,2017-05-31,21742,0.0379473333,0.007750809
2017,5,2017-05-31,21936,-0.028606978,0.013769727
2017,5,2017-05-31,22103,-0.011880688,-0.0016933065
2017,5,2017-05-31,22111,0.0449171205,0.0071163196
2017,5,2017-05-31,22293,0.0134381278,0.015036644
2017,5,2017-05-31,22509,-0.028640748,-0.0060038716
2017,5,2017-05-31,22592,0.0495199998,0.0018156557
2017,5,2017-05-31,22752,0.0440012951,0.010131221
2017,5,2017-05-31,22779,-0.028516733,0.055322673
2017,5,2017-05-31,23393,0.0462403213,0.011569538
2017,5,2017-05-31,23579,0.0238320482,0.011899026
2017,5,2017-05-31,23660,0.02724352,0.010432737
2017,5,2017-05-31,23819,-0.015639286,0.0004380839
2017,5,2017-05-31,24272,0.0814990354,-0.0009323526
2017,5,2017-05-31,24643,0.006717943,0.027070347
2017,5,2017-05-31,24766,0.053311183,-0.00028264243
2017,5,2017-05-31,24942,0.0560972978,-0.005498574
2017,5,2017-05-31,25320,0.0013117242,-0.007249222
2017,5,2017-05-31,25419,0.0045701888,-0.0062630298
2017,5,2017-05-31,25582,0.0065499175,0.012722401
2017,5,2017-05-31,25785,-0.031114417,0.009922097
2017,5,2017-05-31,25953,0.0515045364,0.013377321
2017,5,2017-05-31,26403,-0.066862946,0.005600602
2017,5,2017-05-31,26825,0.0151746263,-0.0076522557
2017,5,2017-05-31,27043,0.0906497118,0.004865274
2017,5,2017-05-31,27334,0.0022602667,0.004338357
2017,5,2017-05-31,27562,0.0407258933,-0.025539827
2017,5,2017-05-31,27633,-0.016061721,0.0043434077
2017,5,2017-05-31,27684,-0.052551367,-0.0001258459
2017,5,2017-05-31,27828,-0.003788069,0.049370278
2017,5,2017-05-31,27887,0.0674675507,0.028847072
2017,5,2017-05-31,27983,-0.017289831,0.028860096
2017,5,2017-05-31,28222,0.0247380612,0.0036590216
2017,5,2017-05-31,28345,-0.058659603,0.017624987
2017,5,2017-05-31,28484,-0.060808935,0.02362397
2017,5,2017-05-31,28804,0.0259601929,-0.009304198
2017,5,2017-05-31,29209,0.0715985325,0.006812336
2017,5,2017-05-31,29946,0.0972444889,0.018683976
2017,5,2017-05-31,30681,0.0188836631,-0.0024628658
2017,5,2017-05-31,30940,-0.047189326,0.013040539
2017,5,2017-05-31,32707,-0.120652762,-0.0024254043
2017,5,2017-05-31,32803,-0.139548113,0.015893588
2017,5,2017-05-31,32870,-0.041934111,0.0047333976
2017,5,2017-05-31,32942,0.0301611283,0.008705615
2017,5,2017-05-31,34032,0.0056128454,0.009999338
2017,5,2017-05-31,34817,-0.05326596,0.0067804744
2017,5,2017-05-31,34833,-0.04301145,0.0066970796
2017,5,2017-05-31,36003,0.1115554896,0.011302796
2017,5,2017-05-31,36468,-0.006755144,0.00034374278
2017,5,2017-05-31,37284,0.0505855334,-0.004313007
2017,5,2017-05-31,37807,0.0076713476,-0.038695406
2017,5,2017-05-31,38156,-0.066874859,0.016049178
2017,5,2017-05-31,38659,-0.081471679,0.00845452
2017,5,2017-05-31,39490,-0.03925134,0.012027115
2017,5,2017-05-31,39538,0.038204628,0.0018324265
2017,5,2017-05-31,39571,0.0181297575,0.017081376
2017,5,2017-05-31,39642,0.0114874709,0.011519307
2017,5,2017-05-31,40125,0.0283354976,0.009406701
2017,5,2017-05-31,40272,-0.005650848,0.008010839
2017,5,2017-05-31,40539,-0.04024268,0.0016966034
2017,5,2017-05-31,41080,0.0509767485,0.010684159
2017,5,2017-05-31,41355,-0.017204489,-0.0054886276
2017,5,2017-05-31,42200,0.0608374951,0.011202362
2017,5,2017-05-31,42585,0.0142358364,-0.0023976937
2017,5,2017-05-31,42877,-0.045770713,0.0053183273
2017,5,2017-05-31,43350,0.0103438524,0.008578466
2017,5,2017-05-31,43449,0.0777249289,0.0035512196
2017,5,2017-05-31,43553,-0.01579315,0.004774532
2017,5,2017-05-31,43772,-0.000377452,-0.0072491234
2017,5,2017-05-31,44134,-0.070585583,-0.0021826802
2017,5,2017-05-31,44329,-0.032162641,0.008640047
2017,5,2017-05-31,44506,0.0656776232,0.01461318
2017,5,2017-05-31,44601,0.0120187121,0.009460627
2017,5,2017-05-31,45911,0.0692817149,0.00096217263
2017,5,2017-05-31,46578,0.0146591309,0.007721497
2017,5,2017-05-31,46674,0.0059203882,0.0053757154
2017,5,2017-05-31,46690,-0.127614443,0.007469316
2017,5,2017-05-31,46877,-0.000762672,-0.03246153
2017,5,2017-05-31,46886,0.0637453375,0.014225772
2017,5,2017-05-31,46922,-0.148099979,0.009866099
2017,5,2017-05-31,47941,-0.068888848,0.017355278
2017,5,2017-05-31,48486,0.0706460577,0.012040429
2017,5,2017-05-31,48523,-0.017041617,0.015857937
2017,5,2017-05-31,49154,-0.002390455,0.052791975
2017,5,2017-05-31,49373,0.0699929771,0.020731632
2017,5,2017-05-31,49680,0.0187207804,0.0120427115
2017,5,2017-05-31,50017,-0.130082836,0.0032976097
2017,5,2017-05-31,50876,-0.024606799,0.009423489
2017,5,2017-05-31,51369,0.0093234134,0.014310449
2017,5,2017-05-31,51625,-0.011152515,0.0106688645
2017,5,2017-05-31,52038,0.0313652446,0.006356308
2017,5,2017-05-31,52090,0.0419425433,0.003460694
2017,5,2017-05-31,52695,-0.099925366,0.008925606
2017,5,2017-05-31,52708,0.0154396304,0.010628704
2017,5,2017-05-31,52716,0.022139308,0.008068371
2017,5,2017-05-31,52978,0.0614522797,-0.007249548
2017,5,2017-05-31,53613,0.1114347083,0.013684249
2017,5,2017-05-31,54148,-0.0006,0.01580561
2017,5,2017-05-31,55001,-0.051901084,0.0197385
2017,5,2017-05-31,55976,0.0516745177,0.033994526
2017,5,2017-05-31,56223,-0.135021095,0.0071142633
2017,5,2017-05-31,56274,-0.006788702,-0.0025289217
2017,5,2017-05-31,56573,0.0220664133,0.005019729
